flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_0610_1,all,-0.10006266087293625,0.4300324618816376,0.30035367608070374,63
Zeelim_23.9.19_0610_1,shade,-0.6287373304367065,0.7930211424827576,0.9160743951797485,63
Zeelim_23.9.19_0610_1,open,-0.06641609966754913,0.4069306552410126,0.2611671984195709,63
Zeelim_23.9.19_0610_2,all,-0.004931541159749031,0.48771849274635315,0.39167651534080505,63
Zeelim_23.9.19_0610_2,shade,-0.22194981575012207,0.6102139949798584,0.6335937976837158,63
Zeelim_23.9.19_0610_2,open,0.04097454249858856,0.46180689334869385,0.34050360321998596,63
Zeelim_23.9.19_0610_3,all,-0.05640576407313347,0.5849646329879761,0.5226981043815613,63
Zeelim_23.9.19_0610_3,shade,-0.3437521457672119,0.6479824781417847,0.6192807555198669,63
Zeelim_23.9.19_0610_3,open,-0.04769115149974823,0.5830533504486084,0.5197689533233643,63
Zeelim_23.9.19_0610_4,all,0.1592729538679123,0.6278833150863647,0.6680254340171814,63
Zeelim_23.9.19_0610_4,shade,0.08524252474308014,0.6336779594421387,0.6615179777145386,63
Zeelim_23.9.19_0610_4,open,0.20716848969459534,0.6241343021392822,0.6722355484962463,63
Zeelim_23.9.19_0610_5,all,-0.10002833604812622,0.554032027721405,0.5063021779060364,63
Zeelim_23.9.19_0610_5,shade,-0.14949604868888855,0.6257403492927551,0.628429114818573,63
Zeelim_23.9.19_0610_5,open,-0.01286139152944088,0.42767491936683655,0.2911025583744049,63
Zeelim_23.9.19_0700_1,all,-0.16679731011390686,0.9999650120735168,1.5438148975372314,63
Zeelim_23.9.19_0700_1,shade,0.5083497166633606,0.8735519647598267,1.2821729183197021,63
Zeelim_23.9.19_0700_1,open,-1.1126494407653809,1.177064299583435,1.9103642702102661,63
Zeelim_23.9.19_0700_2,all,0.01226766686886549,0.5473584532737732,0.4957636892795563,63
Zeelim_23.9.19_0700_2,shade,-0.3719882667064667,0.845218300819397,1.1596784591674805,63
Zeelim_23.9.19_0700_2,open,0.014342968352138996,0.5457497835159302,0.4921780228614807,63
Zeelim_23.9.19_0700_3,all,-0.024554768577218056,1.0162930488586426,1.695360779762268,63
Zeelim_23.9.19_0700_3,shade,0.5807008743286133,1.0084813833236694,1.612339735031128,63
Zeelim_23.9.19_0700_3,open,-0.3438217043876648,1.0204135179519653,1.7391533851623535,63
Zeelim_23.9.19_0700_4,all,0.02302544377744198,0.4557362496852875,0.3414642810821533,63
Zeelim_23.9.19_0700_4,shade,0.8880799412727356,1.1571545600891113,1.7685388326644897,63
Zeelim_23.9.19_0700_4,open,0.009597862139344215,0.4448486864566803,0.3193129301071167,63
Zeelim_23.9.19_0700_5,all,-0.016080718487501144,0.5087471008300781,0.4297826588153839,63
Zeelim_23.9.19_0700_5,shade,0.31970375776290894,0.7821497917175293,1.0018795728683472,63
Zeelim_23.9.19_0700_5,open,-0.023227708414196968,0.502927839756012,0.41760581731796265,63
Zeelim_23.9.19_0800_1,all,-0.1456577330827713,0.7008364796638489,0.8386234045028687,63
Zeelim_23.9.19_0800_1,shade,1.2799055576324463,2.6292734146118164,8.87915325164795,63
Zeelim_23.9.19_0800_1,open,-0.1513671875,0.6931129693984985,0.8064205646514893,63
Zeelim_23.9.19_0800_2,all,-0.06509643793106079,1.093375563621521,2.0008039474487305,63
Zeelim_23.9.19_0800_2,shade,-0.5393056273460388,1.9700928926467896,5.550881862640381,63
Zeelim_23.9.19_0800_2,open,-0.04190298169851303,1.0504955053329468,1.8271703720092773,63
Zeelim_23.9.19_0800_3,all,0.031481292098760605,0.7368285059928894,0.9152945876121521,63
Zeelim_23.9.19_0800_3,shade,-1.4119473695755005,1.5824795961380005,3.546149492263794,63
Zeelim_23.9.19_0800_3,open,0.04642792418599129,0.728071928024292,0.8880522847175598,63
Zeelim_23.9.19_0800_4,all,-0.5112506151199341,1.4316426515579224,2.8161425590515137,63
Zeelim_23.9.19_0800_4,shade,0.7398691177368164,1.627183198928833,3.605520725250244,63
Zeelim_23.9.19_0800_4,open,-0.7972906827926636,1.3869365453720093,2.635669469833374,63
Zeelim_23.9.19_0800_5,all,-0.5660215616226196,1.2587335109710693,2.4873690605163574,63
Zeelim_23.9.19_0800_5,shade,0.0587664395570755,1.6690099239349365,3.9579663276672363,63
Zeelim_23.9.19_0800_5,open,-0.7388217449188232,1.1452616453170776,2.0806398391723633,63
Zeelim_23.9.19_0950_1,all,-0.11023110151290894,1.3080135583877563,2.6855883598327637,63
Zeelim_23.9.19_0950_1,shade,-0.17694981396198273,1.617265224456787,4.453525543212891,63
Zeelim_23.9.19_0950_1,open,-0.10950784385204315,1.3046611547470093,2.6664230823516846,63
Zeelim_23.9.19_0950_2,all,0.04251467436552048,1.4081906080245972,3.328536033630371,63
