flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_0610_1,all,1.824336290359497,1.8835279941558838,5.228967189788818,21
Zeelim_23.9.19_0610_1,shade,1.472609281539917,1.6831769943237305,5.092472076416016,21
Zeelim_23.9.19_0610_1,open,1.8514803647994995,1.8989896774291992,5.239500999450684,21
Zeelim_23.9.19_0610_2,all,1.7419257164001465,1.8094115257263184,5.001449108123779,21
Zeelim_23.9.19_0610_2,shade,1.840584397315979,2.0231385231018066,7.162694931030273,21
Zeelim_23.9.19_0610_2,open,1.7195994853973389,1.7610450983047485,4.51235818862915,21
Zeelim_23.9.19_0610_3,all,1.7488248348236084,1.8665333986282349,5.171619892120361,21
Zeelim_23.9.19_0610_3,shade,1.6680665016174316,1.8078100681304932,5.807068824768066,21
Zeelim_23.9.19_0610_3,open,1.7513601779937744,1.8683768510818481,5.151669025421143,21
Zeelim_23.9.19_0610_4,all,1.908562183380127,2.003380537033081,6.0694966316223145,21
Zeelim_23.9.19_0610_4,shade,2.2790019512176514,2.38826322555542,8.186634063720703,21
Zeelim_23.9.19_0610_4,open,1.6701325178146362,1.7556546926498413,4.706824779510498,21
Zeelim_23.9.19_0610_5,all,1.6442641019821167,1.7274404764175415,5.048832416534424,21
Zeelim_23.9.19_0610_5,shade,1.9796210527420044,2.0528457164764404,6.664844989776611,21
Zeelim_23.9.19_0610_5,open,1.0690401792526245,1.169285774230957,2.276951551437378,21
Zeelim_23.9.19_0700_1,all,0.03630596399307251,0.9491117596626282,1.535664677619934,21
Zeelim_23.9.19_0700_1,shade,0.057545870542526245,0.8562911748886108,1.2751175165176392,21
Zeelim_23.9.19_0700_1,open,0.008823486045002937,1.0692129135131836,1.872788667678833,21
Zeelim_23.9.19_0700_2,all,0.6867754459381104,1.261557698249817,2.4569263458251953,21
Zeelim_23.9.19_0700_2,shade,0.3186444342136383,1.4710183143615723,3.100395441055298,21
Zeelim_23.9.19_0700_2,open,0.688673734664917,1.2604776620864868,2.453608274459839,21
Zeelim_23.9.19_0700_3,all,0.5631471872329712,1.2884817123413086,2.784520149230957,21
Zeelim_23.9.19_0700_3,shade,0.275590181350708,1.0504096746444702,1.8076893091201782,21
Zeelim_23.9.19_0700_3,open,0.7080022692680359,1.4084089994430542,3.276592254638672,21
Zeelim_23.9.19_0700_4,all,0.7568679451942444,1.2418498992919922,2.2842321395874023,21
Zeelim_23.9.19_0700_4,shade,1.4806241989135742,1.695127010345459,3.4694719314575195,21
Zeelim_23.9.19_0700_4,open,0.7418240308761597,1.2324280738830566,2.2595958709716797,21
Zeelim_23.9.19_0700_5,all,0.7078215479850769,1.190455675125122,2.1873953342437744,21
Zeelim_23.9.19_0700_5,shade,0.6876112222671509,1.2433226108551025,2.2023520469665527,21
Zeelim_23.9.19_0700_5,open,0.7082834243774414,1.189247727394104,2.187053918838501,21
Zeelim_23.9.19_0800_1,all,0.20273669064044952,1.0357500314712524,1.8176145553588867,21
Zeelim_23.9.19_0800_1,shade,2.7331197261810303,3.13517165184021,11.769540786743164,21
Zeelim_23.9.19_0800_1,open,0.18191388249397278,1.018473744392395,1.7357192039489746,21
Zeelim_23.9.19_0800_2,all,0.3026435971260071,1.1874679327011108,2.3865888118743896,21
Zeelim_23.9.19_0800_2,shade,0.4311036467552185,1.8601144552230835,5.041192531585693,21
Zeelim_23.9.19_0800_2,open,0.2965116500854492,1.1553597450256348,2.259873867034912,21
Zeelim_23.9.19_0800_3,all,0.37623998522758484,1.0957120656967163,1.965946912765503,21
Zeelim_23.9.19_0800_3,shade,0.338950514793396,1.7797329425811768,4.294007301330566,21
Zeelim_23.9.19_0800_3,open,0.3766176402568817,1.0887848138809204,1.942369818687439,21
Zeelim_23.9.19_0800_4,all,-0.3001789152622223,1.1386057138442993,2.0190539360046387,21
Zeelim_23.9.19_0800_4,shade,0.9041460752487183,1.6731537580490112,3.873685359954834,21
Zeelim_23.9.19_0800_4,open,-0.5716118216514587,1.0181282758712769,1.601054310798645,21
Zeelim_23.9.19_0800_5,all,0.06354252249002457,1.1252371072769165,2.136059284210205,21
Zeelim_23.9.19_0800_5,shade,0.7133951187133789,1.6705904006958008,4.116628170013428,21
Zeelim_23.9.19_0800_5,open,-0.10581708699464798,0.9831113219261169,1.6198986768722534,21
Zeelim_23.9.19_0950_1,all,-1.7925201654434204,2.006373167037964,5.838261127471924,21
Zeelim_23.9.19_0950_1,shade,1.6876487731933594,3.5214154720306396,16.40349006652832,21
Zeelim_23.9.19_0950_1,open,-1.8313617706298828,1.9894640445709229,5.720343589782715,21
Zeelim_23.9.19_0950_2,all,-1.9761203527450562,2.360377550125122,8.368339538574219,21
Zeelim_23.9.19_0950_2,shade,0.8982467651367188,3.0251708030700684,13.30883502960205,21
Zeelim_23.9.19_0950_2,open,-2.045694351196289,2.3442862033843994,8.24875545501709,21
Zeelim_23.9.19_0950_3,all,-1.9652818441390991,2.2042834758758545,7.555265426635742,21
Zeelim_23.9.19_0950_3,shade,1.6377222537994385,2.774428367614746,10.988787651062012,21
Zeelim_23.9.19_0950_3,open,-1.965450406074524,2.204257011413574,7.5551042556762695,21
Zeelim_23.9.19_0950_4,all,-1.951271653175354,2.2068123817443848,7.223774433135986,21
Zeelim_23.9.19_0950_4,shade,1.1718918085098267,2.9798943996429443,12.326189041137695,21
Zeelim_23.9.19_0950_4,open,-1.9579792022705078,2.2051520347595215,7.21281623840332,21
Zeelim_23.9.19_0950_5,all,-2.0817127227783203,2.4798660278320312,9.792556762695312,21
Zeelim_23.9.19_0950_5,shade,1.0366016626358032,2.942145586013794,11.699906349182129,21
Zeelim_23.9.19_0950_5,open,-2.082134246826172,2.4798035621643066,9.7923002243042,21
Zeelim_23.9.19_1410_1,all,-1.0868865251541138,1.4327677488327026,3.607029914855957,21
Zeelim_23.9.19_1410_1,shade,1.4144597053527832,2.1613235473632812,6.8638763427734375,21
Zeelim_23.9.19_1410_1,open,-1.0888547897338867,1.432194471359253,3.6044669151306152,21
Zeelim_23.9.19_1410_2,all,-0.5909833312034607,1.3670098781585693,3.3477392196655273,21
Zeelim_23.9.19_1410_2,shade,1.874900460243225,3.3873937129974365,15.134943008422852,21
Zeelim_23.9.19_1410_2,open,-0.60274338722229,1.357374668121338,3.291524648666382,21
Zeelim_23.9.19_1410_3,all,-0.22120030224323273,1.3522446155548096,3.13323712348938,21
Zeelim_23.9.19_1410_3,shade,0.8592569828033447,2.757976531982422,10.450227737426758,21
Zeelim_23.9.19_1410_3,open,-0.22217528522014618,1.3509761095046997,3.126634359359741,21
Zeelim_23.9.19_1410_4,all,-1.0554585456848145,1.3569543361663818,3.1920228004455566,21
Zeelim_23.9.19_1410_4,shade,0.7835384011268616,1.6453862190246582,3.6389033794403076,21
Zeelim_23.9.19_1410_4,open,-1.0563071966171265,1.3568211793899536,3.191816806793213,21
Zeelim_23.9.19_1410_5,all,-1.0611423254013062,2.02036714553833,6.346052646636963,21
Zeelim_23.9.19_1410_5,shade,3.654258966445923,4.1030073165893555,23.312685012817383,21
Zeelim_23.9.19_1410_5,open,-1.43111252784729,1.8569633960723877,5.014851093292236,21
Zeelim_23.9.19_1510_1,all,0.09348808228969574,1.162647008895874,2.302471160888672,21
Zeelim_23.9.19_1510_1,shade,1.0466524362564087,2.1397833824157715,6.5299882888793945,21
Zeelim_23.9.19_1510_1,open,0.07765090465545654,1.146411418914795,2.232229709625244,21
Zeelim_23.9.19_1510_2,all,-0.1166270524263382,1.074888825416565,1.9013137817382812,21
Zeelim_23.9.19_1510_2,shade,0.4630715548992157,1.902989149093628,5.156250953674316,21
Zeelim_23.9.19_1510_2,open,-0.11819810420274734,1.072644591331482,1.8924922943115234,21
Zeelim_23.9.19_1510_3,all,0.13524724543094635,1.5160316228866577,3.791416883468628,21
Zeelim_23.9.19_1510_3,shade,2.5988762378692627,2.988645553588867,12.070029258728027,21
Zeelim_23.9.19_1510_3,open,-0.1829948127269745,1.3258050680160522,2.7220170497894287,21
Zeelim_23.9.19_1510_4,all,0.14996808767318726,1.2738265991210938,2.5077288150787354,21
Zeelim_23.9.19_1510_4,shade,1.11806058883667,2.591510772705078,9.86452865600586,21
Zeelim_23.9.19_1510_4,open,0.1416071653366089,1.262446403503418,2.4441916942596436,21
Zeelim_23.9.19_1510_5,all,-0.09345719963312149,1.054564118385315,1.901703119277954,21
Zeelim_23.9.19_1510_5,shade,-0.511267900466919,1.7324010133743286,4.166512489318848,21
